OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Confidence
95cfbb21291ea912cc1b5a67a968b6d4,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.949930291
d8643169f4c81e2b65afc6faa270af18,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Cladophialophora bantiana,0.777940129
6d3cf0d12d53f3e7a6a28f84ef5da1b7,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Rubellimicrobium,0.949809835
c6c7173d649091269453e188892c9805,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Anaerococcus,1
56d3a3648096224464cdb0d793b80c06,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Aerococcaceae,Aerosphaera,0.702028552
f4eed0528b9d405522d4e4f3caaec909,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
e1cc2ff94f8c64feba489e0a8f2168c7,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Leptotrichia,0.999999968
41b35b06fd0b9ac9de2a01dc8db1f02b,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Leptotrichia,0.955582112
9147b85d797f8bf13c10720606912aa7,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales, Sandaracinaceae,uncultured,0.883151729
8a44bf11a683b5dfaf212788c71ff8c1,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales, Rhodanobacteraceae,Chiayiivirga,0.791022915
8340baab176dea78fc796571720dc612,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales, Nocardioidaceae,Nocardioides,0.999998957
1edafd46cf6ef469528346e3470939f0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,NA,0.999985541
d1b3beda5926fc3cb1ddf3d4274b2fe2,D_0__Bacteria,D_1__Tenericutes,D_2__Mollicutes,D_3__Mycoplasmatales, Mycoplasmataceae,Candidatus Lumbricincola,0.732272858
846b40a6b1e8c949e3d05e2e917e53e3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,NA,1
3d17f81f978b515283b3d15e8326c3ff,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Peptostreptococcaceae,Intestinibacter,0.961721301
79e9f5e7bad5ec5c89258f5d2e035154,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Gammaproteobacteria Incertae Sedis, Unknown Family,Candidatus Berkiella,0.946562891
3de3130339f9c3b59efcf9f0432681d3,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales (SR1), SR1 bacterium oral taxon 875,SR1 bacterium oral taxon 875,0.965458015
1f835ee35b107b5b8d00a10e6697f8e7,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Blautia,0.979765082
8d6ae9c5f3f73b885d67db6e1da35cff,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.999105692
afccd7e75ea546ddcf7ff5dfe14f2196,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Leptotrichia,0.99999998
60c1cbf6c6f3aa7ba996c83462d672e0,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Micrococcaceae,Rothia,0.871686799
58f5fdebf1ae8fe50781da8743b53c8b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,NA,0.996367223
025d3fbaaa08724c128eba1568810a02,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Microtrichales, Ilumatobacteraceae,Ilumatobacter,0.772941413
3ffaa049ebff8e9e1e7872460e036e73,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Bogoriellaceae,Georgenia,0.989122454
81bf6e71999443d6c9498a6d6df7adef,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998292
c9b3e6ce9c64dc171f7ab68bbef8d133,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Johnsonella,0.990871709
849b8d236447491f0d648e99e79828e9,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Dermatophilaceae,uncultured bacterium,0.847067305
c4ece233ec087100242c72d87e1d5000,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999832632
5193d224ff1b394fb85c704d82839a5a,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Brevibacteriaceae,Brevibacterium,0.999998685
9a1d1eff998e90520bfa015907bee6aa,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Bacillaceae,NA,0.983677729
beb58a2cf094cd26766360231c9f9978,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,0.999609577
5bbf57133ffd6fc01c8ca194daced1f6,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Butyrivibrio 2,0.872001458
1437abb6892ae711580d2d8d1205c1d3,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,Veillonella,0.999999922
5c01a130e833b16acaf1d55b62022fd4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Amaricoccus,0.897338732
cb2549d8642f6c9d8c404dc1b7ddbf1e,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Listeriaceae,Brochothrix,0.99095238
b370f9d9e356921686100ed282b3ec92,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Paracoccus,0.99660226
eb802b2a0ac454bf1e89e30601e106d9,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales, Myxococcaceae,Myxococcus,0.992651843
fc55a368166f2e9bd3fbd4e9f46bcea4,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Roseburia,0.985400375
0e6a6f7b58de0b8dce2210ee2e6c38a5,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Lactobacillaceae,Lactobacillus,0.999944135
c69202d23c2fa9e5298a585180e0dbb6,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales, Sandaracinaceae,uncultured,0.839896603
4a15b1bf0938bb60a2a8ba5f1ab0bf1d,D_0__Bacteria,D_1__Acidobacteria,D_2__Blastocatellia (Subgroup 4),D_3__Pyrinomonadales, Pyrinomonadaceae,RB41,0.98273145
678fa5d710226de9310171ff07e95c5b,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bacteriovoracaceae,Peredibacter,0.999999777
443f73a3d6b3bfd10752228070e9fed8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales, Hymenobacteraceae,Adhaeribacter,0.999998819
5823859a0168e4775bdbf67fae93b238,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Ruminococcaceae,Ruminococcaceae UCG-014,0.988142443
006c7d0ea00eadf895f3f2c994c532b5,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,Limnobacter,0.971856819
0eeac52dfa7e2c0374f150094f239d2a,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Kineosporiales, Kineosporiaceae,Quadrisphaera,0.813453
abd1114c1060d7513f846e9993f8990b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.99997926
08aaac52d86db8478b0ebc667e4afd8b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Rubellimicrobium,0.998479833
a920ac8f7263f14fa2f7b1f98e4b1a3a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales, Azospirillaceae,Skermanella,0.999820967
6f60a76e89cbafa9f55838b3af3e4603,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales (SR1), SR1 bacterium canine oral taxon 380,SR1 bacterium canine oral taxon 380,0.998194428
a608961ec99a9f3b79fa5c2b786cf894,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales, Solibacteraceae (Subgroup 3),Bryobacter,0.999699188
677dc113a1701b80c906c6f6d6adf65e,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales, Geodermatophilaceae,Modestobacter,0.999643881
cf2b8851a260e6cd3ea6bcc1df08e5b0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales, Hymenobacteraceae,Pontibacter,0.802006213
e24ff7322cbccbe26bb4e356e7bd9b86,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales, Azospirillaceae,Skermanella,0.968542337
84f753db07c965c2ee23cf3886ac7d09,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotella,0.858017626
79de0d9ea58e6de3096cf35ef6bdb4aa,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,Segetibacter,0.999700478
1c58e489b2a28ec53382da8ec1ccfcbd,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,NA,0.99999915
ff6a5bf960e872a66978130b779c09f0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,0.999563419
dd04203a7a1e7ccb55dcff6184f3b1d1,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptosporangiales, Nocardiopsaceae,Nocardiopsis,0.999613309
9bfec0bd535e69b1878b96f165913e3b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Pseudomonas,0.999424052
db8aa327b8fd0cfb502c1da335d9735f,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Leptotrichia,1
b281052f79c8223918f6d5d477daa927,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
1614e665b7dade383b1956f7944bdbb3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Crocinitomicaceae,Fluviicola,0.999160019
a8e9e4cc1fa7dd7282dab1030ae4fcd6,D_0__Bacteria,NA,NA,NA,NA,NA,0.969724669
31df9e71032a30ebbb6368f0350c4b29,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,Leptotrichia,0.999999969
a8998133b4ab7b0238712926abc70e92,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Anaerococcus,0.779129379
5f2d7407351a9e5271277a11b91e1666,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales, Azospirillaceae,Skermanella,0.999809818
4f42aff4e42ade370c7b61bf2db08237,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.998818902
661458b9508672f66821726687c6d035,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Amaricoccus,0.903456586
c602b22f44b2ccb938471ed80abe624b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.999994435
57400773a6f889a3527e00cc5f2ad8b5,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales, Vibrionaceae,Photobacterium,0.998378483
58da3519f45c42e54b11a073603ddf48,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales, Xanthomonadaceae,Stenotrophomonas,0.764096203
c8a60f7a61e99a588ea5de789dfbed30,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast, Gloeotilopsis sterilis,Gloeotilopsis sterilis,0.960731964
5f34a852a2d1f6546f2d7fe670e964dc,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,Ferruginibacter,0.999519664
f488a50ff1284683abf3a9136b3eb1e3,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
f6108b1c405251eba1cd9fc01cbfb8ab,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,0.999999999
4e3515706d7a6785bcd7141a2b1f246e,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales, Solirubrobacteraceae,Solirubrobacter,0.916401808
0dfd7f700d7be8aac0d188e24462372a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,Segetibacter,0.884509801
3a7323e2c96872848addf41a991723e0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Paracoccus,0.953269947
03f978cf1b91a57f99000b096c8ea5ee,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,0.999973037
a23684658e6c1a706e166cbc492edc2a,D_0__Eukaryota,D_1__Opisthokonta,D_2__Nucletmycea,D_3__Fungi,D_9__Malasseziaceae,D_10__Malassezia,0.99997105
f0842ce57f852755a9267b0244ff638b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999979089
84edbe1c2bf8d354252caafb6be5a4c3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales, Sphingobacteriaceae,Sphingobacterium,0.999992511
17ba301c588e5f2c81c3f7b57fcbf49e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,[Eubacterium] hallii group,0.999999848
15a3bc30249c92e1bf8a4525e84f758d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,Sphingomonas,0.825665075
22fe3fd264e621808fd0161af5a07880,D_0__Bacteria,D_1__Gemmatimonadetes,D_2__Gemmatimonadetes,D_3__Gemmatimonadales, Gemmatimonadaceae,Gemmatirosa,0.943295576
32213506557f3d6effb345cdacc1a4c5,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Clostridiaceae 2,Clostridium sensu stricto,0.905849814
6c85703859206045d028f4ad19ca19bc,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,Selenomonas,0.999983495
067fa619e67a8646eda4c37d82275e5b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Ezakiella,1
85b1d6b81b2cd50fdbba02b7d6b98ad3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales, Alteromonadaceae,Alishewanella,0.976551772
5e6390c91cb8c7eede22a3f7f2cec094,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Staphylococcaceae,Staphylococcus,0.999972468
5e8558d045432f29da3fb8e866d7dde7,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Verrucomicrobiales, Rubritaleaceae,Luteolibacter,0.99997269
0afd7a03c880facb4ae071a4658e8876,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales, Pseudoalteromonadaceae,Pseudoalteromonas,0.996062276
9b6211e99bb3f92573a0ff4f80546b8a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,Comamonas,0.951298913
8543b9e868073c8b2c7cca04fe4a13ce,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,NA,0.951017489
a8ddf5eae5d6652cfd5620df059ddfb3,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast, uncultured eubacterium WD215,uncultured eubacterium WD215,0.866584998
85a8d96be41c210af390be1d7452405d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Prevotellaceae,Prevotellaceae UCG-004,0.867361026
d89e1db428e283953084a43a8558531b,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Lactobacillaceae,Lactobacillus,0.98833157
10342cf8de9b9b6945dbb44be81bf727,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,Altererythrobacter,0.999991731
6c71d6ceb2851bed873efcbba8fc846b,D_0__Bacteria,D_1__Acidobacteria,D_2__Acidobacteriia,D_3__Solibacterales, Solibacteraceae (Subgroup 3),Bryobacter,0.999993552
4055af29cfa7bd1e548dfcca07d6a389,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Paracoccus,0.976916659
e3e3ac413367f957ffd25f1769f4376e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,NA,NA,0.921846728
68b7251227e611a2b17d333ee076da89,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales, Sporichthyaceae,uncultured,0.773591723
73f1b331e216193b66377218d8168872,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Anaerococcus,1
e0deaff890df564971520e8b7233927e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,NA,0.999998758
2285a5a993b603c13d663b909d048ab0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,Methylobacterium,0.999964017
27977eddeca9433d4d5417be8a4bae54,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,uncultured,0.978319978
7bafd0d53d9bbf3e985939b6580f19a8,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptomycetales, Streptomycetaceae,Streptomyces,0.997004557
2ed1ddfdbb43387d1057415206d0510a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Zasmidium cellare,0.943057592
2eb4486088fc2cfdf477f8803f149c42,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,0.999999978
2c8f6055447b614d8bf9cef249b12ef1,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Carnobacteriaceae,Carnobacterium,0.810885457
7919edf9d9327fd3aacb47ce1e59693c,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,Asticcacaulis,0.995537784
12133b8eb18b6f702c441523a37e8460,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Paracoccus,0.965385276
1a0869fa3f6c5ec5edcca7c2a9a26b03,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales, Hymenobacteraceae,Hymenobacter,0.999999999
131a32b4a5ae1ccca5fce93bef0795ec,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,0.974417353
26140db7786a722cc708c9f3ec770d51,D_0__Bacteria,D_1__Armatimonadetes,D_2__Fimbriimonadia,D_3__Fimbriimonadales, Fimbriimonadaceae,metagenome,0.790749467
ffbcef2592dc2a9ea61d310d087ac03b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales, Hymenobacteraceae,Hymenobacter,0.999999985
ed5bc20970cead610b7d54e828d8b221,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Corynebacterium 1,0.998641451
3c5874194908904f128fbe02c233d4d5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,NA,0.999999145
f6aa5c0f58b47ecd915a54db47e1b533,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,Paracoccus,0.857586845
2a0644e1b74e5d7b8710436e9f63151a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Azospirillales, Azospirillaceae,Skermanella,0.998483626
ef9fe6bbf9b1570bdee6ccb83dd4f981,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Frederiksenia,0.887246603
bed7819d9f98e51f025e095f8a2ebf8d,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Kineosporiales, Kineosporiaceae,Quadrisphaera,0.935199016
5b3a6aff85097870bb18692b191cefac,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales, Erysipelotrichaceae,[Clostridium] innocuum group,0.99999872
1a39fab57c335e0b071c9ca707f9098b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Kineosporiales, Kineosporiaceae,NA,0.997057289
b1768a49f1eb83b33ed693616cfdfe47,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,Sphingomonas,0.993419709
a834bcfccf68d100f18a1f8f793f891a,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Microbacteriaceae,Leucobacter,0.948189276
b1223ac9e8c171acfdd1a544204fd9da,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Zasmidium cellare,0.875021521
b023114bf255748920c509ac936e042c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,Flaviaesturariibacter,0.903580041
17b2d1c7cae210692e79c8f7d29ad2ba,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Porphyromonadaceae,Porphyromonas,0.999999997
3e5b81c39b7ec30ddc21a6b8467bfd75,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,Corticibacter,0.82427284
24a41ea6eb36a8fa8ad8430c60c5ee51,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Tannerellaceae,Parabacteroides,0.82331731
78efd698dda8af8e910844c03625567c,D_0__Bacteria,D_1__Actinobacteria,D_2__Coriobacteriia,D_3__Coriobacteriales, Atopobiaceae,Atopobium,0.999989538
51c55b3c68a7f9588d844e8062b2acb0,D_0__Bacteria,D_1__Actinobacteria,D_2__Nitriliruptoria,D_3__Euzebyales, Euzebyaceae,uncultured,0.991651559
e7180654e3ee449a4c76383010d3f2c2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Zasmidium cellare,0.991481237
c24ceb9c5305a735851e05c5679b8ae6,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,Anaerococcus,0.993700957
0205f9348adfcf27219b05e537097c88,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Flaviflexus,0.999976038
28eb997b885cc5f09ce0972cf00ea9ef,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Isosphaerales, Isosphaeraceae,Singulisphaera,0.994073248
9034d3cf895812669c454976178064c6,D_0__Bacteria,D_1__Epsilonbacteraeota,D_2__Campylobacteria,D_3__Campylobacterales, Campylobacteraceae,Campylobacter,1
661ee7943bff880597007c4ec4cbd5f2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Roseomonas,0.936422364
3b56ad7bd0eaf07cee74cefcf34c8a28,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Pseudonocardiales, Pseudonocardiaceae,Actinomycetospora,0.996177973
ebc8729bc983954449e87d92cc612795,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Pseudomonas,0.999996169
871274e384b9d751730d42313302dfcd,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__PeM15, metagenome,metagenome,0.748505338
177c6557008843cb9cec750898ff4ed3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Moraxella,0.981666048
9d1a51b1bea9bfd2a0d11ec3276c5bca,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,Sphingomonas,0.884601068
b21e4bbd5767c50a7d252f55cc8217e9,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,NA,0.999999988
058e747b888bd82fffc8dd01dd179573,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Pseudonocardiales, Pseudonocardiaceae,Pseudonocardia,0.999661188
de883e254324b2e006352d56c0c5f545,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales, uncultured,Xanthomonadaceae bacterium Sty a-1,0.711098413
8a5bba46f2541265457b6a1ad27bf9af,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.997294442
